movie_id,title,poster,synopsis,cast,genre,release_year,rating,language,runtime,region,clean_text
7414,Going in Style,https://placehold.co/420x630/111827/e5e7eb/png?text=Going+in+Style%0A1979,"Going in Style is a comedy, drama film from 1979.",,Comedy|Drama,1979,5.7,English,86,Hollywood,"going in style going in style is a comedy, drama film from 1979.  comedy drama english hollywood"
7419,After Hours,https://placehold.co/420x630/111827/e5e7eb/png?text=After+Hours%0A1985,"After Hours is a comedy, thriller film from 1985.",,Comedy|Thriller,1985,8.3,English,91,Hollywood,"after hours after hours is a comedy, thriller film from 1985.  comedy thriller english hollywood"
7438,Kill Bill: Vol. 2,https://placehold.co/420x630/111827/e5e7eb/png?text=Kill+Bill%3A+Vol.+2%0A2004,"Kill Bill: Vol. 2 is an action, drama, thriller film from 2004.",,Action|Drama|Thriller,2004,8.4,English,110,Hollywood,"kill bill vol. 2 kill bill vol. 2 is an action, drama, thriller film from 2004.  action drama thriller english hollywood"
7439,"Punisher, The",https://image.tmdb.org/t/p/w500/7rmA1HwYp2GKM85BL0cVwCaosGr.jpg,"Punisher, The is an action, crime, thriller film from 2004.",,Action|Crime|Thriller,2004,7.5,English,111,Hollywood,"punisher, the punisher, the is an action, crime, thriller film from 2004.  action crime thriller english hollywood"
7440,Paper Clips,https://placehold.co/420x630/111827/e5e7eb/png?text=Paper+Clips%0A2004,Paper Clips is a documentary film from 2004.,,Documentary,2004,6.6,English,112,Hollywood,paper clips paper clips is a documentary film from 2004.  documentary english hollywood
7443,This So-Called Disaster,https://placehold.co/420x630/111827/e5e7eb/png?text=This+So-Called+Disaster%0A2003,This So-Called Disaster is a documentary film from 2003.,,Documentary,2003,7.0,English,115,Hollywood,this so-called disaster this so-called disaster is a documentary film from 2003.  documentary english hollywood
7444,13 Going on 30,https://image.tmdb.org/t/p/w500/iNZdSIfhSCMtRILDNyhLn8UKeSG.jpg,"13 Going on 30 is a comedy, fantasy, romance film from 2004.",,Comedy|Fantasy|Romance,2004,6.1,English,116,Hollywood,"13 going on 30 13 going on 30 is a comedy, fantasy, romance film from 2004.  comedy fantasy romance english hollywood"
7445,Man on Fire,https://placehold.co/420x630/111827/e5e7eb/png?text=Man+on+Fire%0A2004,"Man on Fire is an action, crime, drama film from 2004.",,Action|Crime|Drama|Mystery|Thriller,2004,7.2,English,117,Hollywood,"man on fire man on fire is an action, crime, drama film from 2004.  action crime drama mystery thriller english hollywood"
7448,Envy,https://image.tmdb.org/t/p/w500/RMaKg5mVnGVI0z3SvIgS7hYPUt.jpg,Envy is a comedy film from 2004.,,Comedy,2004,6.5,English,120,Hollywood,envy envy is a comedy film from 2004.  comedy english hollywood
7449,Godsend,https://placehold.co/420x630/111827/e5e7eb/png?text=Godsend%0A2004,"Godsend is a drama, horror, thriller film from 2004.",,Drama|Horror|Thriller,2004,5.6,English,121,Hollywood,"godsend godsend is a drama, horror, thriller film from 2004.  drama horror thriller english hollywood"
7450,Laws of Attraction,https://placehold.co/420x630/111827/e5e7eb/png?text=Laws+of+Attraction%0A2004,"Laws of Attraction is a comedy, romance film from 2004.",,Comedy|Romance,2004,6.7,English,122,Hollywood,"laws of attraction laws of attraction is a comedy, romance film from 2004.  comedy romance english hollywood"
7451,Mean Girls,https://image.tmdb.org/t/p/w500/8EsmHvt46OPEw69pw9R5s4LA7TE.jpg,Mean Girls is a comedy film from 2004.,,Comedy,2004,8.8,English,123,Hollywood,mean girls mean girls is a comedy film from 2004.  comedy english hollywood
7454,Van Helsing,https://placehold.co/420x630/111827/e5e7eb/png?text=Van+Helsing%0A2004,"Van Helsing is an action, adventure, fantasy film from 2004.",,Action|Adventure|Fantasy|Horror,2004,5.2,English,126,Hollywood,"van helsing van helsing is an action, adventure, fantasy film from 2004.  action adventure fantasy horror english hollywood"
7455,"Mudge Boy, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Mudge+Boy%2C+The%0A2003,"Mudge Boy, The is a drama film from 2003.",,Drama,2003,6.3,English,127,Hollywood,"mudge boy, the mudge boy, the is a drama film from 2003.  drama english hollywood"
7457,Breakin' All the Rules,https://placehold.co/420x630/111827/e5e7eb/png?text=Breakin%27+All+the+Rules%0A2004,"Breakin' All the Rules is a comedy, romance film from 2004.",,Comedy|Romance,2004,7.5,English,129,Hollywood,"breakin all the rules breakin all the rules is a comedy, romance film from 2004.  comedy romance english hollywood"
7458,Troy,https://placehold.co/420x630/111827/e5e7eb/png?text=Troy%0A2004,"Troy is an action, adventure, drama film from 2004.",,Action|Adventure|Drama|War,2004,7.6,English,130,Hollywood,"troy troy is an action, adventure, drama film from 2004.  action adventure drama war english hollywood"
7459,Carandiru,https://placehold.co/420x630/111827/e5e7eb/png?text=Carandiru%0A2003,"Carandiru is a crime, drama film from 2003.",,Crime|Drama,2003,9.7,English,131,Hollywood,"carandiru carandiru is a crime, drama film from 2003.  crime drama english hollywood"
7460,Coffee and Cigarettes,https://placehold.co/420x630/111827/e5e7eb/png?text=Coffee+and+Cigarettes%0A2003,"Coffee and Cigarettes is a comedy, drama film from 2003.",,Comedy|Drama,2003,7.8,English,132,Hollywood,"coffee and cigarettes coffee and cigarettes is a comedy, drama film from 2003.  comedy drama english hollywood"
7477,Eye See You (D-Tox),https://placehold.co/420x630/111827/e5e7eb/png?text=Eye+See+You+%28D-Tox%29%0A2002,"Eye See You (D-Tox) is a horror, thriller film from 2002.",,Horror|Thriller,2002,5.7,English,149,Hollywood,"eye see you d-tox eye see you d-tox is a horror, thriller film from 2002.  horror thriller english hollywood"
7479,Watch on the Rhine,https://placehold.co/420x630/111827/e5e7eb/png?text=Watch+on+the+Rhine%0A1943,Watch on the Rhine is a drama film from 1943.,,Drama,1943,8.0,English,151,Hollywood,watch on the rhine watch on the rhine is a drama film from 1943.  drama english hollywood
7481,Enemy Mine,https://placehold.co/420x630/111827/e5e7eb/png?text=Enemy+Mine%0A1985,"Enemy Mine is an adventure, drama, sci-fi film from 1985.",,Adventure|Drama|Sci-Fi,1985,8.2,English,153,Hollywood,"enemy mine enemy mine is an adventure, drama, sci-fi film from 1985.  adventure drama sci-fi english hollywood"
7482,Enter the Dragon,https://placehold.co/420x630/111827/e5e7eb/png?text=Enter+the+Dragon%0A1973,"Enter the Dragon is an action, crime film from 1973.",,Action|Crime,1973,8.3,English,154,Hollywood,"enter the dragon enter the dragon is an action, crime film from 1973.  action crime english hollywood"
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit),https://placehold.co/420x630/111827/e5e7eb/png?text=Happy+Together+%28a.k.a.+Buenos+Aires+Affair%29+%28Chun+gwong+cha+sit%29%0A1997,"Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) is a drama, romance film from 1997.",,Drama|Romance,1997,9.9,English,158,Hollywood,"happy together a.k.a. buenos aires affair chun gwong cha sit happy together a.k.a. buenos aires affair chun gwong cha sit is a drama, romance film from 1997.  drama romance english hollywood"
7487,Henry & June,https://image.tmdb.org/t/p/w500/cDMQLwT5LpdbA4dc4Twn43sbGRw.jpg,Henry & June is a drama film from 1990.,,Drama,1990,8.8,English,159,Hollywood,henry june henry june is a drama film from 1990.  drama english hollywood
7492,Martin,https://placehold.co/420x630/111827/e5e7eb/png?text=Martin%0A1977,"Martin is a drama, horror film from 1977.",,Drama|Horror,1977,8.4,English,86,Hollywood,"martin martin is a drama, horror film from 1977.  drama horror english hollywood"
7493,"Three Faces of Eve, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Three+Faces+of+Eve%2C+The%0A1957,"Three Faces of Eve, The is a drama film from 1957.",,Drama,1957,8.5,English,87,Hollywood,"three faces of eve, the three faces of eve, the is a drama film from 1957.  drama english hollywood"
7541,100 Girls,https://image.tmdb.org/t/p/w500/sspDghFACtzitHyNV4sMBQcQKsg.jpg,"100 Girls is a comedy, romance film from 2000.",,Comedy|Romance,2000,6.8,English,135,Hollywood,"100 girls 100 girls is a comedy, romance film from 2000.  comedy romance english hollywood"
7560,Fail-Safe,https://placehold.co/420x630/111827/e5e7eb/png?text=Fail-Safe%0A1964,"Fail-Safe is a drama, thriller, war film from 1964.",,Drama|Thriller|War,1964,8.0,English,154,Hollywood,"fail-safe fail-safe is a drama, thriller, war film from 1964.  drama thriller war english hollywood"
7561,Paperhouse,https://placehold.co/420x630/111827/e5e7eb/png?text=Paperhouse%0A1988,"Paperhouse is a fantasy, horror, thriller film from 1988.",,Fantasy|Horror|Thriller,1988,7.1,English,155,Hollywood,"paperhouse paperhouse is a fantasy, horror, thriller film from 1988.  fantasy horror thriller english hollywood"
7562,Dobermann,https://placehold.co/420x630/111827/e5e7eb/png?text=Dobermann%0A1997,"Dobermann is an action, crime film from 1997.",,Action|Crime,1997,5.2,English,156,Hollywood,"dobermann dobermann is an action, crime film from 1997.  action crime english hollywood"
7564,Kwaidan (Kaidan),https://image.tmdb.org/t/p/w500/t9UMfViYl47SdZZatKQ1JKjjCgs.jpg,Kwaidan (Kaidan) is a horror film from 1964.,,Horror,1964,5.4,English,158,Hollywood,kwaidan kaidan kwaidan kaidan is a horror film from 1964.  horror english hollywood
7566,28 Up,https://placehold.co/420x630/111827/e5e7eb/png?text=28+Up%0A1985,28 Up is a documentary film from 1985.,,Documentary,1985,8.6,English,82,Hollywood,28 up 28 up is a documentary film from 1985.  documentary english hollywood
7569,You Only Live Twice,https://placehold.co/420x630/111827/e5e7eb/png?text=You+Only+Live+Twice%0A1967,"You Only Live Twice is an action, adventure, sci-fi film from 1967.",,Action|Adventure|Sci-Fi|Thriller,1967,8.0,English,85,Hollywood,"you only live twice you only live twice is an action, adventure, sci-fi film from 1967.  action adventure sci-fi thriller english hollywood"
7570,Octopussy,https://placehold.co/420x630/111827/e5e7eb/png?text=Octopussy%0A1983,"Octopussy is an action, adventure, thriller film from 1983.",,Action|Adventure|Thriller,1983,7.1,English,86,Hollywood,"octopussy octopussy is an action, adventure, thriller film from 1983.  action adventure thriller english hollywood"
7572,Wit,https://placehold.co/420x630/111827/e5e7eb/png?text=Wit%0A2001,Wit is a drama film from 2001.,,Drama,2001,9.3,English,88,Hollywood,wit wit is a drama film from 2001.  drama english hollywood
7573,Never Say Never Again,https://placehold.co/420x630/111827/e5e7eb/png?text=Never+Say+Never+Again%0A1983,"Never Say Never Again is an action, adventure, thriller film from 1983.",,Action|Adventure|Thriller,1983,6.4,English,89,Hollywood,"never say never again never say never again is an action, adventure, thriller film from 1983.  action adventure thriller english hollywood"
7579,Pride and Prejudice,https://placehold.co/420x630/111827/e5e7eb/png?text=Pride+and+Prejudice%0A1940,"Pride and Prejudice is a comedy, drama, romance film from 1940.",,Comedy|Drama|Romance,1940,7.1,English,95,Hollywood,"pride and prejudice pride and prejudice is a comedy, drama, romance film from 1940.  comedy drama romance english hollywood"
7581,"Fountainhead, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Fountainhead%2C+The%0A1949,"Fountainhead, The is a drama film from 1949.",,Drama,1949,6.3,English,97,Hollywood,"fountainhead, the fountainhead, the is a drama film from 1949.  drama english hollywood"
7584,Woman of the Year,https://placehold.co/420x630/111827/e5e7eb/png?text=Woman+of+the+Year%0A1942,"Woman of the Year is a comedy, romance film from 1942.",,Comedy|Romance,1942,8.6,English,100,Hollywood,"woman of the year woman of the year is a comedy, romance film from 1942.  comedy romance english hollywood"
7587,"Samouraï, Le (Godson, The)",https://placehold.co/420x630/111827/e5e7eb/png?text=Samoura%C3%AF%2C+Le+%28Godson%2C+The%29%0A1967,"Samouraï, Le (Godson, The) is a crime, drama, thriller film from 1967.",,Crime|Drama|Thriller,1967,8.0,Other,103,Asian,"samoura , le godson, the samoura , le godson, the is a crime, drama, thriller film from 1967.  crime drama thriller other asian"
7614,Oklahoma!,https://placehold.co/420x630/111827/e5e7eb/png?text=Oklahoma%21%0A1955,"Oklahoma! is a musical, romance, western film from 1955.",,Musical|Romance|Western,1955,9.0,English,130,Hollywood,"oklahoma oklahoma is a musical, romance, western film from 1955.  musical romance western english hollywood"
7615,Desert Hearts,https://placehold.co/420x630/111827/e5e7eb/png?text=Desert+Hearts%0A1985,Desert Hearts is a drama film from 1985.,,Drama,1985,9.1,English,131,Hollywood,desert hearts desert hearts is a drama film from 1985.  drama english hollywood
7616,Body Double,https://placehold.co/420x630/111827/e5e7eb/png?text=Body+Double%0A1984,"Body Double is a mystery, thriller film from 1984.",,Mystery|Thriller,1984,5.2,English,132,Hollywood,"body double body double is a mystery, thriller film from 1984.  mystery thriller english hollywood"
7618,Chaplin,https://placehold.co/420x630/111827/e5e7eb/png?text=Chaplin%0A1992,Chaplin is a drama film from 1992.,,Drama,1992,7.4,English,134,Hollywood,chaplin chaplin is a drama film from 1992.  drama english hollywood
7619,"Miracle Worker, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Miracle+Worker%2C+The%0A1962,"Miracle Worker, The is a drama film from 1962.",,Drama,1962,7.5,English,135,Hollywood,"miracle worker, the miracle worker, the is a drama film from 1962.  drama english hollywood"
7620,Monster in a Box,https://placehold.co/420x630/111827/e5e7eb/png?text=Monster+in+a+Box%0A1992,"Monster in a Box is a comedy, drama film from 1992.",,Comedy|Drama,1992,8.6,English,136,Hollywood,"monster in a box monster in a box is a comedy, drama film from 1992.  comedy drama english hollywood"
7624,School Ties,https://placehold.co/420x630/111827/e5e7eb/png?text=School+Ties%0A1992,School Ties is a drama film from 1992.,,Drama,1992,6.1,English,140,Hollywood,school ties school ties is a drama film from 1992.  drama english hollywood
7636,Raising Cain,https://placehold.co/420x630/111827/e5e7eb/png?text=Raising+Cain%0A1992,"Raising Cain is a horror, thriller film from 1992.",,Horror|Thriller,1992,1.4,English,152,Hollywood,"raising cain raising cain is a horror, thriller film from 1992.  horror thriller english hollywood"
7646,Rose Red,https://placehold.co/420x630/111827/e5e7eb/png?text=Rose+Red%0A2002,"Rose Red is a horror, mystery, thriller film from 2002.",,Horror|Mystery|Thriller,2002,6.5,English,84,Hollywood,"rose red rose red is a horror, mystery, thriller film from 2002.  horror mystery thriller english hollywood"
7647,Noises Off...,https://placehold.co/420x630/111827/e5e7eb/png?text=Noises+Off...%0A1992,Noises Off... is a comedy film from 1992.,,Comedy,1992,8.6,English,85,Hollywood,noises off... noises off... is a comedy film from 1992.  comedy english hollywood
7649,Babylon 5: In the Beginning,https://placehold.co/420x630/111827/e5e7eb/png?text=Babylon+5%3A+In+the+Beginning%0A1998,"Babylon 5: In the Beginning is an adventure, sci-fi film from 1998.",,Adventure|Sci-Fi,1998,6.8,English,87,Hollywood,"babylon 5 in the beginning babylon 5 in the beginning is an adventure, sci-fi film from 1998.  adventure sci-fi english hollywood"
7650,"Witchfinder General (Conquerer Worm, The)",https://image.tmdb.org/t/p/w500/5QuF8YbNtOpLbcTlEFSAokUv5sp.jpg,"Witchfinder General (Conquerer Worm, The) is a horror film from 1968.",,Horror,1968,4.0,English,88,Hollywood,"witchfinder general conquerer worm, the witchfinder general conquerer worm, the is a horror film from 1968.  horror english hollywood"
7657,Versus,https://placehold.co/420x630/111827/e5e7eb/png?text=Versus%0A2000,"Versus is an action, comedy, fantasy film from 2000.",,Action|Comedy|Fantasy|Horror,2000,8.7,English,95,Hollywood,"versus versus is an action, comedy, fantasy film from 2000.  action comedy fantasy horror english hollywood"
7669,Pride and Prejudice,https://placehold.co/420x630/111827/e5e7eb/png?text=Pride+and+Prejudice%0A1995,"Pride and Prejudice is a drama, romance film from 1995.",,Drama|Romance,1995,7.1,English,107,Hollywood,"pride and prejudice pride and prejudice is a drama, romance film from 1995.  drama romance english hollywood"
7698,"China Syndrome, The",https://placehold.co/420x630/111827/e5e7eb/png?text=China+Syndrome%2C+The%0A1979,"China Syndrome, The is a drama, thriller film from 1979.",,Drama|Thriller,1979,7.3,English,136,Hollywood,"china syndrome, the china syndrome, the is a drama, thriller film from 1979.  drama thriller english hollywood"
7700,"Wages of Fear, The (Salaire de la peur, Le)",https://placehold.co/420x630/111827/e5e7eb/png?text=Wages+of+Fear%2C+The+%28Salaire+de+la+peur%2C+Le%29%0A1953,"Wages of Fear, The (Salaire de la peur, Le) is an action, adventure, drama film from 1953.",,Action|Adventure|Drama|Thriller,1953,7.5,English,138,Hollywood,"wages of fear, the salaire de la peur, le wages of fear, the salaire de la peur, le is an action, adventure, drama film from 1953.  action adventure drama thriller english hollywood"
7701,Look Who's Talking Too,https://placehold.co/420x630/111827/e5e7eb/png?text=Look+Who%27s+Talking+Too%0A1990,"Look Who's Talking Too is a comedy, romance film from 1990.",,Comedy|Romance,1990,4.6,English,139,Hollywood,"look who s talking too look who s talking too is a comedy, romance film from 1990.  comedy romance english hollywood"
7702,"Bells of St. Mary's, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Bells+of+St.+Mary%27s%2C+The%0A1945,"Bells of St. Mary's, The is a drama film from 1945.",,Drama,1945,7.7,English,140,Hollywood,"bells of st. mary s, the bells of st. mary s, the is a drama film from 1945.  drama english hollywood"
7704,"Delta Force, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Delta+Force%2C+The%0A1986,"Delta Force, The is an action film from 1986.",,Action,1986,4.0,English,142,Hollywood,"delta force, the delta force, the is an action film from 1986.  action english hollywood"
7705,Pat and Mike,https://placehold.co/420x630/111827/e5e7eb/png?text=Pat+and+Mike%0A1952,"Pat and Mike is a comedy, romance film from 1952.",,Comedy|Romance,1952,8.1,English,143,Hollywood,"pat and mike pat and mike is a comedy, romance film from 1952.  comedy romance english hollywood"
7706,Animal Crackers,https://placehold.co/420x630/111827/e5e7eb/png?text=Animal+Crackers%0A1930,"Animal Crackers is a comedy, musical film from 1930.",,Comedy|Musical,1930,8.2,English,144,Hollywood,"animal crackers animal crackers is a comedy, musical film from 1930.  comedy musical english hollywood"
7707,"He Said, She Said",https://placehold.co/420x630/111827/e5e7eb/png?text=He+Said%2C+She+Said%0A1991,"He Said, She Said is a comedy, drama, romance film from 1991.",,Comedy|Drama|Romance,1991,4.3,English,145,Hollywood,"he said, she said he said, she said is a comedy, drama, romance film from 1991.  comedy drama romance english hollywood"
7708,Bedazzled,https://placehold.co/420x630/111827/e5e7eb/png?text=Bedazzled%0A1967,"Bedazzled is a comedy, fantasy film from 1967.",,Comedy|Fantasy,1967,4.4,English,146,Hollywood,"bedazzled bedazzled is a comedy, fantasy film from 1967.  comedy fantasy english hollywood"
7713,Cat People,https://placehold.co/420x630/111827/e5e7eb/png?text=Cat+People%0A1942,"Cat People is a drama, horror, romance film from 1942.",,Drama|Horror|Romance|Thriller,1942,8.0,English,151,Hollywood,"cat people cat people is a drama, horror, romance film from 1942.  drama horror romance thriller english hollywood"
7714,Camelot,https://placehold.co/420x630/111827/e5e7eb/png?text=Camelot%0A1967,"Camelot is a drama, musical, romance film from 1967.",,Drama|Musical|Romance,1967,8.1,English,152,Hollywood,"camelot camelot is a drama, musical, romance film from 1967.  drama musical romance english hollywood"
7716,"Lonely Guy, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Lonely+Guy%2C+The%0A1984,"Lonely Guy, The is a comedy film from 1984.",,Comedy,1984,7.3,English,154,Hollywood,"lonely guy, the lonely guy, the is a comedy film from 1984.  comedy english hollywood"
7720,"Four Musketeers, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Four+Musketeers%2C+The%0A1974,"Four Musketeers, The is an action, adventure, comedy film from 1974.",,Action|Adventure|Comedy|Romance,1974,6.7,English,158,Hollywood,"four musketeers, the four musketeers, the is an action, adventure, comedy film from 1974.  action adventure comedy romance english hollywood"
7727,Protocol,https://placehold.co/420x630/111827/e5e7eb/png?text=Protocol%0A1984,Protocol is a comedy film from 1984.,,Comedy,1984,6.5,English,87,Hollywood,protocol protocol is a comedy film from 1984.  comedy english hollywood
7728,"Postman Always Rings Twice, The",https://image.tmdb.org/t/p/w500/3qdX948vUXi4q8raUUOHHlbP9q8.jpg,"Postman Always Rings Twice, The is a crime, drama, film-noir film from 1946.",,Crime|Drama|Film-Noir|Thriller,1946,7.6,English,88,Hollywood,"postman always rings twice, the postman always rings twice, the is a crime, drama, film-noir film from 1946.  crime drama film-noir thriller english hollywood"
7730,Matinee,https://placehold.co/420x630/111827/e5e7eb/png?text=Matinee%0A1993,"Matinee is a comedy, drama film from 1993.",,Comedy|Drama,1993,6.8,English,90,Hollywood,"matinee matinee is a comedy, drama film from 1993.  comedy drama english hollywood"
7742,Baxter,https://placehold.co/420x630/111827/e5e7eb/png?text=Baxter%0A1989,"Baxter is a drama, horror film from 1989.",,Drama|Horror,1989,1.2,English,102,Hollywood,"baxter baxter is a drama, horror film from 1989.  drama horror english hollywood"
7743,Explorers,https://image.tmdb.org/t/p/w500/oFJosj5ECYjf1jkvpTEjGNzPx2x.jpg,"Explorers is an adventure, family, sci-fi film from 1985.",,Adventure|Children|Sci-Fi,1985,7.3,English,103,Hollywood,"explorers explorers is an adventure, family, sci-fi film from 1985.  adventure children sci-fi english hollywood"
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",https://placehold.co/420x630/111827/e5e7eb/png?text=Scent+of+Green+Papaya%2C+The+%28M%C3%B9i+du+du+xhan+-+L%27odeur+de+la+papaye+verte%29%0A1993,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) is a drama film from 1993.",,Drama,1993,8.5,Other,105,Asian,"scent of green papaya, the m i du du xhan - l odeur de la papaye verte scent of green papaya, the m i du du xhan - l odeur de la papaye verte is a drama film from 1993.  drama other asian"
7748,Pierrot le fou,https://placehold.co/420x630/111827/e5e7eb/png?text=Pierrot+le+fou%0A1965,"Pierrot le fou is a crime, drama film from 1965.",,Crime|Drama,1965,8.8,English,108,Hollywood,"pierrot le fou pierrot le fou is a crime, drama film from 1965.  crime drama english hollywood"
7749,Weekend (a.k.a. Le Week-end) (Week End),https://placehold.co/420x630/111827/e5e7eb/png?text=Weekend+%28a.k.a.+Le+Week-end%29+%28Week+End%29%0A1967,Weekend (a.k.a. Le Week-end) (Week End) is a drama film from 1967.,,Drama,1967,8.0,English,109,Hollywood,weekend a.k.a. le week-end week end weekend a.k.a. le week-end week end is a drama film from 1967.  drama english hollywood
7753,Tuesdays with Morrie,https://placehold.co/420x630/111827/e5e7eb/png?text=Tuesdays+with+Morrie%0A1999,Tuesdays with Morrie is a drama film from 1999.,,Drama,1999,7.4,English,113,Hollywood,tuesdays with morrie tuesdays with morrie is a drama film from 1999.  drama english hollywood
7756,Alexander Nevsky (Aleksandr Nevskiy),https://placehold.co/420x630/111827/e5e7eb/png?text=Alexander+Nevsky+%28Aleksandr+Nevskiy%29%0A1938,"Alexander Nevsky (Aleksandr Nevskiy) is an action, drama, war film from 1938.",,Action|Drama|War,1938,8.7,English,116,Hollywood,"alexander nevsky aleksandr nevskiy alexander nevsky aleksandr nevskiy is an action, drama, war film from 1938.  action drama war english hollywood"
7757,Jason and the Argonauts,https://image.tmdb.org/t/p/w500/xHVxIgqD5CxlOI5GHxvVSt5Zh5Y.jpg,"Jason and the Argonauts is an action, adventure, fantasy film from 1963.",,Action|Adventure|Fantasy,1963,7.8,English,117,Hollywood,"jason and the argonauts jason and the argonauts is an action, adventure, fantasy film from 1963.  action adventure fantasy english hollywood"
7762,"Tinker, Tailor, Soldier, Spy",https://placehold.co/420x630/111827/e5e7eb/png?text=Tinker%2C+Tailor%2C+Soldier%2C+Spy%0A1979,"Tinker, Tailor, Soldier, Spy is a drama, thriller film from 1979.",,Drama|Thriller,1979,7.4,English,122,Hollywood,"tinker, tailor, soldier, spy tinker, tailor, soldier, spy is a drama, thriller film from 1979.  drama thriller english hollywood"
7766,Throne of Blood (Kumonosu jô),https://placehold.co/420x630/111827/e5e7eb/png?text=Throne+of+Blood+%28Kumonosu+j%C3%B4%29%0A1957,"Throne of Blood (Kumonosu jô) is an action, drama, thriller film from 1957.",,Action|Drama|Thriller|War,1957,8.8,Other,126,Asian,"throne of blood kumonosu j throne of blood kumonosu j is an action, drama, thriller film from 1957.  action drama thriller war other asian"
7767,"Best of Youth, The (La meglio gioventù)",https://placehold.co/420x630/111827/e5e7eb/png?text=Best+of+Youth%2C+The+%28La+meglio+giovent%C3%B9%29%0A2003,"Best of Youth, The (La meglio gioventù) is a drama film from 2003.",,Drama,2003,10.0,Other,127,Asian,"best of youth, the la meglio giovent best of youth, the la meglio giovent is a drama film from 2003.  drama other asian"
7772,Undercurrent,https://placehold.co/420x630/111827/e5e7eb/png?text=Undercurrent%0A1946,"Undercurrent is a film-noir, thriller film from 1946.",,Film-Noir|Thriller,1946,7.5,English,132,Hollywood,"undercurrent undercurrent is a film-noir, thriller film from 1946.  film-noir thriller english hollywood"
7773,"Bang, Bang, You're Dead",https://placehold.co/420x630/111827/e5e7eb/png?text=Bang%2C+Bang%2C+You%27re+Dead%0A2002,"Bang, Bang, You're Dead is a drama film from 2002.",,Drama,2002,8.6,English,133,Hollywood,"bang, bang, you re dead bang, bang, you re dead is a drama film from 2002.  drama english hollywood"
7781,Twister,https://placehold.co/420x630/111827/e5e7eb/png?text=Twister%0A1990,Twister is a comedy film from 1990.,,Comedy,1990,3.5,English,141,Hollywood,twister twister is a comedy film from 1990.  comedy english hollywood
7782,Sniper,https://placehold.co/420x630/111827/e5e7eb/png?text=Sniper%0A1993,"Sniper is an action, drama film from 1993.",,Action|Drama,1993,6.6,English,142,Hollywood,"sniper sniper is an action, drama film from 1993.  action drama english hollywood"
7786,Genghis Blues,https://placehold.co/420x630/111827/e5e7eb/png?text=Genghis+Blues%0A1999,Genghis Blues is a documentary film from 1999.,,Documentary,1999,7.1,English,146,Hollywood,genghis blues genghis blues is a documentary film from 1999.  documentary english hollywood
7789,"11'09""01 - September 11",https://placehold.co/420x630/111827/e5e7eb/png?text=11%2709%2201+-+September+11%0A2002,"11'09""01 - September 11 is a drama film from 2002.",,Drama,2002,8.4,English,149,Hollywood,11 09 01 - september 11 11 09 01 - september 11 is a drama film from 2002.  drama english hollywood
7792,"Parallax View, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Parallax+View%2C+The%0A1974,"Parallax View, The is a thriller film from 1974.",,Thriller,1974,7.7,English,152,Hollywood,"parallax view, the parallax view, the is a thriller film from 1974.  thriller english hollywood"
7802,"Warriors, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Warriors%2C+The%0A1979,"Warriors, The is an action, adventure, crime film from 1979.",,Action|Adventure|Crime|Thriller,1979,8.8,English,84,Hollywood,"warriors, the warriors, the is an action, adventure, crime film from 1979.  action adventure crime thriller english hollywood"
7810,Babylon 5: A Call to Arms,https://placehold.co/420x630/111827/e5e7eb/png?text=Babylon+5%3A+A+Call+to+Arms%0A1999,"Babylon 5: A Call to Arms is an adventure, sci-fi film from 1999.",,Adventure|Sci-Fi,1999,7.7,English,92,Hollywood,"babylon 5 a call to arms babylon 5 a call to arms is an adventure, sci-fi film from 1999.  adventure sci-fi english hollywood"
7811,Babylon 5: The River of Souls,https://placehold.co/420x630/111827/e5e7eb/png?text=Babylon+5%3A+The+River+of+Souls%0A1998,"Babylon 5: The River of Souls is a drama, sci-fi film from 1998.",,Drama|Sci-Fi,1998,8.8,English,93,Hollywood,"babylon 5 the river of souls babylon 5 the river of souls is a drama, sci-fi film from 1998.  drama sci-fi english hollywood"
7812,Babylon 5: Thirdspace,https://placehold.co/420x630/111827/e5e7eb/png?text=Babylon+5%3A+Thirdspace%0A1998,"Babylon 5: Thirdspace is a drama, sci-fi film from 1998.",,Drama|Sci-Fi,1998,7.0,English,94,Hollywood,"babylon 5 thirdspace babylon 5 thirdspace is a drama, sci-fi film from 1998.  drama sci-fi english hollywood"
7815,True Stories,https://placehold.co/420x630/111827/e5e7eb/png?text=True+Stories%0A1986,"True Stories is a comedy, musical film from 1986.",,Comedy|Musical,1986,9.9,English,97,Hollywood,"true stories true stories is a comedy, musical film from 1986.  comedy musical english hollywood"
