movie_id,title,poster,synopsis,cast,genre,release_year,rating,language,runtime,region
32596,Sahara,https://placehold.co/420x630/111827/e5e7eb/png?text=Sahara%0A2005,"Sahara is an action, adventure, comedy film from 2005.",,Action|Adventure|Comedy,2005,6.7,English,152,Hollywood
32598,Fever Pitch,https://placehold.co/420x630/111827/e5e7eb/png?text=Fever+Pitch%0A2005,"Fever Pitch is a comedy, romance film from 2005.",,Comedy|Romance,2005,6.0,English,154,Hollywood
32600,Eros,https://placehold.co/420x630/111827/e5e7eb/png?text=Eros%0A2004,Eros is a drama film from 2004.,,Drama,2004,7.2,English,156,Hollywood
32620,Not on the Lips (Pas sur la bouche),https://placehold.co/420x630/111827/e5e7eb/png?text=Not+on+the+Lips+%28Pas+sur+la+bouche%29%0A2003,"Not on the Lips (Pas sur la bouche) is a comedy, musical, romance film from 2003.",,Comedy|Musical|Romance,2003,7.4,English,98,Hollywood
32632,Electra Glide in Blue,https://placehold.co/420x630/111827/e5e7eb/png?text=Electra+Glide+in+Blue%0A1973,"Electra Glide in Blue is an action, crime film from 1973.",,Action|Crime,1973,7.7,English,110,Hollywood
32649,"Special Day, A (Giornata particolare, Una)",https://placehold.co/420x630/111827/e5e7eb/png?text=Special+Day%2C+A+%28Giornata+particolare%2C+Una%29%0A1977,"Special Day, A (Giornata particolare, Una) is a drama, war film from 1977.",,Drama|War,1977,8.6,English,127,Hollywood
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')",https://placehold.co/420x630/111827/e5e7eb/png?text=Man+Who+Planted+Trees%2C+The+%28Homme+qui+plantait+des+arbres%2C+L%27%29%0A1987,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') is an animation, drama film from 1987.",,Animation|Drama,1987,8.5,English,135,Hollywood
32659,Tanguy,https://placehold.co/420x630/111827/e5e7eb/png?text=Tanguy%0A2001,Tanguy is a comedy film from 2001.,,Comedy,2001,5.7,English,137,Hollywood
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers),https://image.tmdb.org/t/p/w500/mOCAfLSo6hkAIdWRCvNwquwsPwy.jpg,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) is a comedy film from 2003.,,Comedy,2003,2.5,English,144,Hollywood
32728,"Little Girl Who Lives Down the Lane, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Little+Girl+Who+Lives+Down+the+Lane%2C+The%0A1976,"Little Girl Who Lives Down the Lane, The is a drama, mystery, thriller film from 1976.",,Drama|Mystery|Thriller,1976,8.4,English,128,Hollywood
32743,Ringu 0: Bâsudei,https://placehold.co/420x630/111827/e5e7eb/png?text=Ringu+0%3A+B%C3%A2sudei%0A2000,"Ringu 0: Bâsudei is a drama, horror, thriller film from 2000.",,Drama|Horror|Thriller,2000,6.1,Other,143,Asian
32770,Brothers (Brødre),https://placehold.co/420x630/111827/e5e7eb/png?text=Brothers+%28Br%C3%B8dre%29%0A2004,Brothers (Brødre) is a drama film from 2004.,,Drama,2004,8.1,Other,92,Asian
32799,Maidens in Uniform (Mädchen in Uniform),https://placehold.co/420x630/111827/e5e7eb/png?text=Maidens+in+Uniform+%28M%C3%A4dchen+in+Uniform%29%0A1931,"Maidens in Uniform (Mädchen in Uniform) is a drama, romance film from 1931.",,Drama|Romance,1931,7.3,Other,121,Asian
32862,With Six You Get Eggroll,https://placehold.co/420x630/111827/e5e7eb/png?text=With+Six+You+Get+Eggroll%0A1968,"With Six You Get Eggroll is a comedy, romance film from 1968.",,Comedy|Romance,1968,8.3,English,106,Hollywood
32875,Holiday (Jour de fête),https://image.tmdb.org/t/p/w500/x1wwNdrBywcmZSfIsO8qcaZxYWR.jpg,Holiday (Jour de fête) is a comedy film from 1949.,,Comedy,1949,6.7,Other,119,Asian
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),https://placehold.co/420x630/111827/e5e7eb/png?text=Ivan%27s+Childhood+%28a.k.a.+My+Name+is+Ivan%29+%28Ivanovo+detstvo%29%0A1962,"Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) is a drama, war film from 1962.",,Drama|War,1962,6.6,English,136,Hollywood
32898,"Trip to the Moon, A (Voyage dans la lune, Le)",https://placehold.co/420x630/111827/e5e7eb/png?text=Trip+to+the+Moon%2C+A+%28Voyage+dans+la+lune%2C+Le%29%0A1902,"Trip to the Moon, A (Voyage dans la lune, Le) is an action, adventure, fantasy film from 1902.",,Action|Adventure|Fantasy|Sci-Fi,1902,7.3,English,142,Hollywood
32906,"Ascent, The (Voskhozhdeniye)",https://placehold.co/420x630/111827/e5e7eb/png?text=Ascent%2C+The+%28Voskhozhdeniye%29%0A1977,"Ascent, The (Voskhozhdeniye) is a drama, war film from 1977.",,Drama|War,1977,7.2,English,150,Hollywood
32914,Carrie,https://placehold.co/420x630/111827/e5e7eb/png?text=Carrie%0A2002,"Carrie is a drama, horror, thriller film from 2002.",,Drama|Horror|Thriller,2002,6.1,English,158,Hollywood
32917,Boccaccio '70,https://placehold.co/420x630/111827/e5e7eb/png?text=Boccaccio+%2770%0A1962,"Boccaccio '70 is a comedy, fantasy, romance film from 1962.",,Comedy|Fantasy|Romance,1962,8.4,English,83,Hollywood
33004,"Hitchhiker's Guide to the Galaxy, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Hitchhiker%27s+Guide+to+the+Galaxy%2C+The%0A2005,"Hitchhiker's Guide to the Galaxy, The is an adventure, comedy, sci-fi film from 2005.",,Adventure|Comedy|Sci-Fi,2005,7.1,English,92,Hollywood
33085,"Amityville Horror, The",https://image.tmdb.org/t/p/w500/4D246dpe7yy2GvHI2IbpeqkUXry.jpg,"Amityville Horror, The is a horror, thriller film from 2005.",,Horror|Thriller,2005,4.1,English,95,Hollywood
33090,Mutant Aliens,https://placehold.co/420x630/111827/e5e7eb/png?text=Mutant+Aliens%0A2001,"Mutant Aliens is an animation, comedy, sci-fi film from 2001.",,Animation|Comedy|Sci-Fi,2001,8.6,English,100,Hollywood
33124,Before the Fall (NaPolA - Elite für den Führer),https://placehold.co/420x630/111827/e5e7eb/png?text=Before+the+Fall+%28NaPolA+-+Elite+f%C3%BCr+den+F%C3%BChrer%29%0A2004,"Before the Fall (NaPolA - Elite für den Führer) is a drama, war film from 2004.",,Drama|War,2004,7.4,Other,134,Asian
33126,"Frisco Kid, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Frisco+Kid%2C+The%0A1979,"Frisco Kid, The is a comedy, western film from 1979.",,Comedy|Western,1979,5.6,English,136,Hollywood
33132,State Property 2,https://placehold.co/420x630/111827/e5e7eb/png?text=State+Property+2%0A2005,"State Property 2 is an action, crime, drama film from 2005.",,Action|Crime|Drama,2005,3.3,English,142,Hollywood
33138,Palindromes,https://placehold.co/420x630/111827/e5e7eb/png?text=Palindromes%0A2004,"Palindromes is an adventure, comedy, drama film from 2004.",,Adventure|Comedy|Drama,2004,10.0,English,148,Hollywood
33145,"Lot Like Love, A",https://placehold.co/420x630/111827/e5e7eb/png?text=Lot+Like+Love%2C+A%0A2005,"Lot Like Love, A is a comedy, drama, romance film from 2005.",,Comedy|Drama|Romance,2005,6.7,English,155,Hollywood
33148,King's Ransom,https://placehold.co/420x630/111827/e5e7eb/png?text=King%27s+Ransom%0A2005,"King's Ransom is a comedy, crime film from 2005.",,Comedy|Crime,2005,5.1,English,158,Hollywood
33154,Enron: The Smartest Guys in the Room,https://placehold.co/420x630/111827/e5e7eb/png?text=Enron%3A+The+Smartest+Guys+in+the+Room%0A2005,Enron: The Smartest Guys in the Room is a documentary film from 2005.,,Documentary,2005,8.7,English,86,Hollywood
33158,xXx: State of the Union,https://placehold.co/420x630/111827/e5e7eb/png?text=xXx%3A+State+of+the+Union%0A2005,"xXx: State of the Union is an action, crime, thriller film from 2005.",,Action|Crime|Thriller,2005,4.2,English,90,Hollywood
33162,Kingdom of Heaven,https://placehold.co/420x630/111827/e5e7eb/png?text=Kingdom+of+Heaven%0A2005,"Kingdom of Heaven is an action, drama, romance film from 2005.",,Action|Drama|Romance|War,2005,7.6,English,94,Hollywood
33164,House of Wax,https://placehold.co/420x630/111827/e5e7eb/png?text=House+of+Wax%0A2005,"House of Wax is a horror, thriller film from 2005.",,Horror|Thriller,2005,4.8,English,96,Hollywood
33166,Crash,https://placehold.co/420x630/111827/e5e7eb/png?text=Crash%0A2004,"Crash is a crime, drama film from 2004.",,Crime|Drama,2004,8.1,English,98,Hollywood
33171,Mysterious Skin,https://placehold.co/420x630/111827/e5e7eb/png?text=Mysterious+Skin%0A2004,"Mysterious Skin is a drama, mystery film from 2004.",,Drama|Mystery,2004,4.6,English,103,Hollywood
33188,Mischief,https://placehold.co/420x630/111827/e5e7eb/png?text=Mischief%0A1985,"Mischief is a comedy, romance film from 1985.",,Comedy|Romance,1985,5.5,English,120,Hollywood
33201,Between Your Legs (Entre las piernas),https://image.tmdb.org/t/p/w500/3RwzIMMaZEmvGWzvOrZZfWctdvx.jpg,"Between Your Legs (Entre las piernas) is a drama, mystery, romance film from 1999.",,Drama|Mystery|Romance|Thriller,1999,9.0,English,133,Hollywood
33237,San Francisco,https://placehold.co/420x630/111827/e5e7eb/png?text=San+Francisco%0A1936,"San Francisco is a drama, musical, romance film from 1936.",,Drama|Musical|Romance,1936,8.0,English,91,Hollywood
33294,Vampire Hunter D,https://placehold.co/420x630/111827/e5e7eb/png?text=Vampire+Hunter+D%0A1985,"Vampire Hunter D is an animation, fantasy, horror film from 1985.",,Animation|Fantasy|Horror,1985,5.3,English,148,Hollywood
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses)",https://placehold.co/420x630/111827/e5e7eb/png?text=Common+Thread%2C+A+%28a.k.a.+Sequins%29+%28Brodeuses%29%0A2004,"Common Thread, A (a.k.a. Sequins) (Brodeuses) is a drama, romance film from 2004.",,Drama|Romance,2004,9.1,English,86,Hollywood
33312,"Cocoanuts, The",https://image.tmdb.org/t/p/w500/xfiyCaWDfftKHzft2MKxAFFwHYL.jpg,"Cocoanuts, The is a comedy, musical film from 1929.",,Comedy|Musical,1929,7.3,English,88,Hollywood
33421,Dear Wendy,https://placehold.co/420x630/111827/e5e7eb/png?text=Dear+Wendy%0A2005,Dear Wendy is a drama film from 2005.,,Drama,2005,7.4,English,119,Hollywood
33435,Los Angeles Plays Itself,https://image.tmdb.org/t/p/w500/wmzGSQktsLf2JvfkhBaLSdG4G3Z.jpg,Los Angeles Plays Itself is a documentary film from 2003.,,Documentary,2003,7.0,English,133,Hollywood
33437,Unleashed (Danny the Dog),https://placehold.co/420x630/111827/e5e7eb/png?text=Unleashed+%28Danny+the+Dog%29%0A2005,"Unleashed (Danny the Dog) is an action, crime, drama film from 2005.",,Action|Crime|Drama|Thriller,2005,7.2,English,135,Hollywood
33493,Star Wars: Episode III - Revenge of the Sith,https://placehold.co/420x630/111827/e5e7eb/png?text=Star+Wars%3A+Episode+III+-+Revenge+of+the+Sith%0A2005,"Star Wars: Episode III - Revenge of the Sith is an action, adventure, sci-fi film from 2005.",,Action|Adventure|Sci-Fi,2005,7.4,English,113,Hollywood
33495,Kicking & Screaming,https://placehold.co/420x630/111827/e5e7eb/png?text=Kicking+%26+Screaming%0A2005,Kicking & Screaming is a comedy film from 2005.,,Comedy,2005,5.6,English,115,Hollywood
33499,Monster-in-Law,https://image.tmdb.org/t/p/w500/iRqcGkIPdRbEaW0xMEA5kgceUF8.jpg,"Monster-in-Law is a comedy, romance film from 2005.",,Comedy|Romance,2005,5.1,English,119,Hollywood
33558,"Snow Walker, The",https://image.tmdb.org/t/p/w500/1UlHIWfqjkizc2qem0IPZBG6nn5.jpg,"Snow Walker, The is an adventure, drama film from 2003.",,Adventure|Drama,2003,6.6,English,100,Hollywood
33564,Divorce - Italian Style (Divorzio all'italiana),https://placehold.co/420x630/111827/e5e7eb/png?text=Divorce+-+Italian+Style+%28Divorzio+all%27italiana%29%0A1961,Divorce - Italian Style (Divorzio all'italiana) is a comedy film from 1961.,,Comedy,1961,9.3,English,106,Hollywood
33615,Madagascar,https://placehold.co/420x630/111827/e5e7eb/png?text=Madagascar%0A2005,"Madagascar is an adventure, animation, family film from 2005.",,Adventure|Animation|Children|Comedy,2005,7.0,English,157,Hollywood
33629,Airborne,https://placehold.co/420x630/111827/e5e7eb/png?text=Airborne%0A1993,"Airborne is an adventure, comedy film from 1993.",,Adventure|Comedy,1993,5.5,English,93,Hollywood
33639,Mad Hot Ballroom,https://placehold.co/420x630/111827/e5e7eb/png?text=Mad+Hot+Ballroom%0A2005,"Mad Hot Ballroom is a family, documentary film from 2005.",,Children|Documentary,2005,7.6,English,103,Hollywood
33644,Dominion: Prequel to the Exorcist,https://placehold.co/420x630/111827/e5e7eb/png?text=Dominion%3A+Prequel+to+the+Exorcist%0A2005,"Dominion: Prequel to the Exorcist is a horror, thriller film from 2005.",,Horror|Thriller,2005,5.2,English,108,Hollywood
33646,"Longest Yard, The",https://image.tmdb.org/t/p/w500/nbKcVBcxF96ARW2oKHqDYAcLdu.jpg,"Longest Yard, The is a comedy, drama film from 2005.",,Comedy|Drama,2005,6.4,English,110,Hollywood
33649,Saving Face,https://image.tmdb.org/t/p/w500/7XbbgkKi4nEMOu9iwiANXpjKKhe.jpg,"Saving Face is a comedy, drama, romance film from 2004.",,Comedy|Drama|Romance,2004,9.9,English,113,Hollywood
33660,Cinderella Man,https://placehold.co/420x630/111827/e5e7eb/png?text=Cinderella+Man%0A2005,"Cinderella Man is a drama, romance film from 2005.",,Drama|Romance,2005,8.0,English,124,Hollywood
33669,"Sisterhood of the Traveling Pants, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Sisterhood+of+the+Traveling+Pants%2C+The%0A2005,"Sisterhood of the Traveling Pants, The is an adventure, comedy, drama film from 2005.",,Adventure|Comedy|Drama,2005,6.0,English,133,Hollywood
33672,Lords of Dogtown,https://placehold.co/420x630/111827/e5e7eb/png?text=Lords+of+Dogtown%0A2005,"Lords of Dogtown is an action, comedy, drama film from 2005.",,Action|Comedy|Drama,2005,6.3,English,136,Hollywood
33677,Rock School,https://placehold.co/420x630/111827/e5e7eb/png?text=Rock+School%0A2005,Rock School is a documentary film from 2005.,,Documentary,2005,7.8,English,141,Hollywood
33679,Mr. & Mrs. Smith,https://placehold.co/420x630/111827/e5e7eb/png?text=Mr.+%26+Mrs.+Smith%0A2005,"Mr. & Mrs. Smith is an action, adventure, comedy film from 2005.",,Action|Adventure|Comedy|Romance,2005,7.1,English,143,Hollywood
33681,"Adventures of Sharkboy and Lavagirl 3-D, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Adventures+of+Sharkboy+and+Lavagirl+3-D%2C+The%0A2005,"Adventures of Sharkboy and Lavagirl 3-D, The is an action, adventure, family film from 2005.",,Action|Adventure|Children|Fantasy,2005,4.3,English,145,Hollywood
33683,High Tension (Haute tension) (Switchblade Romance),https://placehold.co/420x630/111827/e5e7eb/png?text=High+Tension+%28Haute+tension%29+%28Switchblade+Romance%29%0A2003,"High Tension (Haute tension) (Switchblade Romance) is a horror, thriller film from 2003.",,Horror|Thriller,2003,8.5,English,147,Hollywood
33725,It's All Gone Pete Tong,https://placehold.co/420x630/111827/e5e7eb/png?text=It%27s+All+Gone+Pete+Tong%0A2004,"It's All Gone Pete Tong is a comedy, drama, musical film from 2004.",,Comedy|Drama|Musical,2004,6.2,English,111,Hollywood
33779,Eddie Izzard: Dress to Kill,https://image.tmdb.org/t/p/w500/mwvsA31Ei0vYaOPRjF8FBL9For7.jpg,Eddie Izzard: Dress to Kill is a comedy film from 1999.,,Comedy,1999,9.2,English,87,Hollywood
33781,Quo Vadis,https://placehold.co/420x630/111827/e5e7eb/png?text=Quo+Vadis%0A1951,"Quo Vadis is a drama, romance film from 1951.",,Drama|Romance,1951,6.4,English,89,Hollywood
33794,Batman Begins,https://image.tmdb.org/t/p/w500/4MpN4kIEqUjW8OPtOQJXlTdHiJV.jpg,"Batman Begins is a Hollywood action, adventure, crime film.",Christian Bale|Michael Caine|Liam Neeson,Action|Adventure|Crime,2005,8.2,English,102,Hollywood
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu),https://placehold.co/420x630/111827/e5e7eb/png?text=Godzilla%3A+Final+Wars+%28Gojira%3A+Fainaru+u%C3%B4zu%29%0A2004,"Godzilla: Final Wars (Gojira: Fainaru uôzu) is an action, adventure, fantasy film from 2004.",,Action|Adventure|Fantasy|Sci-Fi,2004,6.6,Other,109,Asian
33815,"Perfect Man, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Perfect+Man%2C+The%0A2005,"Perfect Man, The is a comedy, drama, romance film from 2005.",,Comedy|Drama|Romance,2005,6.2,English,123,Hollywood
33826,Saint Ralph,https://placehold.co/420x630/111827/e5e7eb/png?text=Saint+Ralph%0A2004,"Saint Ralph is a comedy, drama film from 2004.",,Comedy|Drama,2004,5.4,English,134,Hollywood
33830,Herbie: Fully Loaded,https://placehold.co/420x630/111827/e5e7eb/png?text=Herbie%3A+Fully+Loaded%0A2005,"Herbie: Fully Loaded is an adventure, comedy, romance film from 2005.",,Adventure|Comedy|Romance,2005,6.8,English,138,Hollywood
33834,Land of the Dead,https://placehold.co/420x630/111827/e5e7eb/png?text=Land+of+the+Dead%0A2005,"Land of the Dead is an action, horror, thriller film from 2005.",,Action|Horror|Thriller,2005,6.3,English,142,Hollywood
33836,Bewitched,https://placehold.co/420x630/111827/e5e7eb/png?text=Bewitched%0A2005,"Bewitched is a comedy, fantasy, romance film from 2005.",,Comedy|Fantasy|Romance,2005,4.5,English,144,Hollywood
33838,Rize,https://placehold.co/420x630/111827/e5e7eb/png?text=Rize%0A2005,Rize is a documentary film from 2005.,,Documentary,2005,7.7,English,146,Hollywood
33880,Me and You and Everyone We Know,https://placehold.co/420x630/111827/e5e7eb/png?text=Me+and+You+and+Everyone+We+Know%0A2005,"Me and You and Everyone We Know is a comedy, drama film from 2005.",,Comedy|Drama,2005,8.4,English,110,Hollywood
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime)",https://placehold.co/420x630/111827/e5e7eb/png?text=Perfect+Crime%2C+The+%28Crimen+Ferpecto%29+%28Ferpect+Crime%29%0A2004,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) is a comedy, crime, thriller film from 2004.",,Comedy|Crime|Thriller,2004,9.8,English,123,Hollywood
33896,3 Extremes (Three... Extremes) (Saam gaang yi),https://image.tmdb.org/t/p/w500/r0UzUF15suxLatzvNK3TQKxp10h.jpg,3 Extremes (Three... Extremes) (Saam gaang yi) is a horror film from 2004.,,Horror,2004,7.2,English,126,Hollywood
33903,"Edukators, The (Die Fetten Jahre sind vorbei)",https://placehold.co/420x630/111827/e5e7eb/png?text=Edukators%2C+The+%28Die+Fetten+Jahre+sind+vorbei%29%0A2004,"Edukators, The (Die Fetten Jahre sind vorbei) is a comedy, crime, drama film from 2004.",,Comedy|Crime|Drama|Romance,2004,8.0,English,133,Hollywood
33966,Cop and ½,https://placehold.co/420x630/111827/e5e7eb/png?text=Cop+and+%C2%BD%0A1993,Cop and ½ is a comedy film from 1993.,,Comedy,1993,3.0,Other,118,Asian
34018,At the Circus,https://placehold.co/420x630/111827/e5e7eb/png?text=At+the+Circus%0A1939,"At the Circus is a comedy, musical film from 1939.",,Comedy|Musical,1939,6.7,English,92,Hollywood
34048,War of the Worlds,https://placehold.co/420x630/111827/e5e7eb/png?text=War+of+the+Worlds%0A2005,"War of the Worlds is an action, adventure, sci-fi film from 2005.",,Action|Adventure|Sci-Fi|Thriller,2005,6.1,English,122,Hollywood
34072,"March of the Penguins (Marche de l'empereur, La)",https://image.tmdb.org/t/p/w500/o9xJ1xG1WKlHkl8ACqq0LShOuMu.jpg,"March of the Penguins (Marche de l'empereur, La) is a documentary film from 2005.",,Documentary,2005,7.7,English,146,Hollywood
34129,Rebound,https://placehold.co/420x630/111827/e5e7eb/png?text=Rebound%0A2005,Rebound is a comedy film from 2005.,,Comedy,2005,6.1,English,125,Hollywood
34143,Dark Water,https://placehold.co/420x630/111827/e5e7eb/png?text=Dark+Water%0A2005,"Dark Water is a drama, horror, thriller film from 2005.",,Drama|Horror|Thriller,2005,4.6,English,139,Hollywood
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",https://placehold.co/420x630/111827/e5e7eb/png?text=Beat+That+My+Heart+Skipped%2C+The+%28battre+mon+coeur+s%27est+arr%C3%AAt%C3%A9%2C+De%29%0A2005,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) is a drama film from 2005.",,Drama,2005,6.2,Other,144,Asian
34150,Fantastic Four,https://placehold.co/420x630/111827/e5e7eb/png?text=Fantastic+Four%0A2005,"Fantastic Four is an action, adventure, sci-fi film from 2005.",,Action|Adventure|Sci-Fi,2005,6.4,English,146,Hollywood
34153,Murderball,https://placehold.co/420x630/111827/e5e7eb/png?text=Murderball%0A2005,Murderball is a documentary film from 2005.,,Documentary,2005,8.7,English,149,Hollywood
34162,Wedding Crashers,https://placehold.co/420x630/111827/e5e7eb/png?text=Wedding+Crashers%0A2005,"Wedding Crashers is a comedy, romance film from 2005.",,Comedy|Romance,2005,7.7,English,158,Hollywood
34164,Happy Endings,https://placehold.co/420x630/111827/e5e7eb/png?text=Happy+Endings%0A2005,"Happy Endings is a comedy, drama film from 2005.",,Comedy|Drama,2005,7.0,English,82,Hollywood
34271,Hustle & Flow,https://placehold.co/420x630/111827/e5e7eb/png?text=Hustle+%26+Flow%0A2005,"Hustle & Flow is a crime, drama film from 2005.",,Crime|Drama,2005,8.8,English,111,Hollywood
34292,Hardware,https://placehold.co/420x630/111827/e5e7eb/png?text=Hardware%0A1990,"Hardware is an action, horror, sci-fi film from 1990.",,Action|Horror|Sci-Fi,1990,3.2,English,132,Hollywood
34312,"Calcium Kid, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Calcium+Kid%2C+The%0A2004,"Calcium Kid, The is a comedy film from 2004.",,Comedy,2004,9.9,English,152,Hollywood
34319,"Island, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Island%2C+The%0A2005,"Island, The is an action, sci-fi, thriller film from 2005.",,Action|Sci-Fi|Thriller,2005,7.2,English,159,Hollywood
34321,Bad News Bears,https://placehold.co/420x630/111827/e5e7eb/png?text=Bad+News+Bears%0A2005,"Bad News Bears is a family, comedy film from 2005.",,Children|Comedy,2005,6.4,English,83,Hollywood
34323,"Devil's Rejects, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Devil%27s+Rejects%2C+The%0A2005,"Devil's Rejects, The is an action, crime, horror film from 2005.",,Action|Crime|Horror,2005,7.6,English,85,Hollywood
34326,Last Days,https://placehold.co/420x630/111827/e5e7eb/png?text=Last+Days%0A2005,Last Days is a drama film from 2005.,,Drama,2005,6.0,English,88,Hollywood
34330,November,https://image.tmdb.org/t/p/w500/6K52ZhGL1XfD4Ds33WZIYHFpNum.jpg,"November is a drama, mystery film from 2004.",,Drama|Mystery,2004,6.4,English,92,Hollywood
34332,Sky High,https://placehold.co/420x630/111827/e5e7eb/png?text=Sky+High%0A2005,"Sky High is an action, adventure, family film from 2005.",,Action|Adventure|Children|Comedy,2005,6.6,English,94,Hollywood
34334,Stealth,https://placehold.co/420x630/111827/e5e7eb/png?text=Stealth%0A2005,"Stealth is an action, adventure, sci-fi film from 2005.",,Action|Adventure|Sci-Fi|Thriller,2005,5.8,English,96,Hollywood
34336,Must Love Dogs,https://placehold.co/420x630/111827/e5e7eb/png?text=Must+Love+Dogs%0A2005,"Must Love Dogs is a comedy, romance film from 2005.",,Comedy|Romance,2005,4.1,English,98,Hollywood
34338,"Aristocrats, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Aristocrats%2C+The%0A2005,"Aristocrats, The is a comedy, documentary film from 2005.",,Comedy|Documentary,2005,7.3,English,100,Hollywood
34359,Georgy Girl,https://placehold.co/420x630/111827/e5e7eb/png?text=Georgy+Girl%0A1966,Georgy Girl is a comedy film from 1966.,,Comedy,1966,8.6,English,121,Hollywood
34397,"Order, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Order%2C+The%0A2001,"Order, The is an action, adventure, drama film from 2001.",,Action|Adventure|Drama|Thriller,2001,6.8,English,159,Hollywood
34405,Serenity,https://placehold.co/420x630/111827/e5e7eb/png?text=Serenity%0A2005,"Serenity is an action, adventure, sci-fi film from 2005.",,Action|Adventure|Sci-Fi,2005,8.7,English,89,Hollywood
34437,Broken Flowers,https://placehold.co/420x630/111827/e5e7eb/png?text=Broken+Flowers%0A2005,"Broken Flowers is a comedy, drama film from 2005.",,Comedy|Drama,2005,7.3,English,121,Hollywood
34450,Miracles - Mr. Canton and Lady Rose,https://placehold.co/420x630/111827/e5e7eb/png?text=Miracles+-+Mr.+Canton+and+Lady+Rose%0A1989,"Miracles - Mr. Canton and Lady Rose is an action, comedy, crime film from 1989.",,Action|Comedy|Crime|Drama,1989,9.7,English,134,Hollywood
34482,"Browning Version, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Browning+Version%2C+The%0A1951,"Browning Version, The is a drama film from 1951.",,Drama,1951,8.3,English,88,Hollywood
34520,"Dukes of Hazzard, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Dukes+of+Hazzard%2C+The%0A2005,"Dukes of Hazzard, The is an action, adventure, comedy film from 2005.",,Action|Adventure|Comedy,2005,4.5,English,126,Hollywood
34523,The Chumscrubber,https://placehold.co/420x630/111827/e5e7eb/png?text=The+Chumscrubber%0A2005,"The Chumscrubber is a comedy, drama film from 2005.",,Comedy|Drama,2005,4.8,English,129,Hollywood
34528,Junebug,https://placehold.co/420x630/111827/e5e7eb/png?text=Junebug%0A2005,"Junebug is a comedy, drama film from 2005.",,Comedy|Drama,2005,7.4,English,134,Hollywood
34530,Deuce Bigalow: European Gigolo,https://placehold.co/420x630/111827/e5e7eb/png?text=Deuce+Bigalow%3A+European+Gigolo%0A2005,Deuce Bigalow: European Gigolo is a comedy film from 2005.,,Comedy,2005,6.6,English,136,Hollywood
34532,"Skeleton Key, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Skeleton+Key%2C+The%0A2005,"Skeleton Key, The is a drama, horror, mystery film from 2005.",,Drama|Horror|Mystery|Thriller,2005,6.8,English,138,Hollywood
34534,Four Brothers,https://placehold.co/420x630/111827/e5e7eb/png?text=Four+Brothers%0A2005,"Four Brothers is an action, crime, drama film from 2005.",,Action|Crime|Drama,2005,7.1,English,140,Hollywood
34536,The Great Raid,https://placehold.co/420x630/111827/e5e7eb/png?text=The+Great+Raid%0A2005,"The Great Raid is an action, drama, war film from 2005.",,Action|Drama|War,2005,6.3,English,142,Hollywood
34540,Pretty Persuasion,https://image.tmdb.org/t/p/w500/oTbmRS9OBqACIlgRkTqHIc1n6lO.jpg,"Pretty Persuasion is a comedy, drama film from 2005.",,Comedy|Drama,2005,6.7,English,146,Hollywood
34542,Grizzly Man,https://placehold.co/420x630/111827/e5e7eb/png?text=Grizzly+Man%0A2005,Grizzly Man is a documentary film from 2005.,,Documentary,2005,7.0,English,148,Hollywood
34800,Private Resort,https://placehold.co/420x630/111827/e5e7eb/png?text=Private+Resort%0A1985,Private Resort is a comedy film from 1985.,,Comedy,1985,3.6,English,94,Hollywood
34811,Pusher II: With Blood on My Hands,https://placehold.co/420x630/111827/e5e7eb/png?text=Pusher+II%3A+With+Blood+on+My+Hands%0A2004,"Pusher II: With Blood on My Hands is an action, crime, drama film from 2004.",,Action|Crime|Drama|Thriller,2004,5.8,English,105,Hollywood
35015,Duma,https://placehold.co/420x630/111827/e5e7eb/png?text=Duma%0A2005,"Duma is an adventure, drama film from 2005.",,Adventure|Drama,2005,7.5,English,153,Hollywood
